Cross 1,Cross 2,Cross 3,Cross 4,Cross 5,Cross 6,City_Average_Traffic,Time,Hour,Peak,Congestion_Index,Congestion_Level
211,52,78,136,88,184,124.8333333,06-02-2024 19:40,19,1,2.061262637,High
214,49,58,125,72,171,114.8333333,06-02-2024 19:45,19,1,1.896141465,High
217,43,72,132,79,170,118.8333333,06-02-2024 19:50,19,1,1.962189934,High
190,44,82,140,70,161,114.5,06-02-2024 19:55,19,1,1.890637426,High
178,39,70,118,83,165,108.8333333,06-02-2024 20:00,20,0,1.797068761,High
205,53,61,101,62,165,107.8333333,06-02-2024 20:05,20,0,1.780556644,High
202,46,81,117,74,157,112.8333333,06-02-2024 20:10,20,0,1.86311723,High
191,47,86,148,70,165,117.8333333,06-02-2024 20:15,20,0,1.945677817,High
182,44,80,107,77,164,109,06-02-2024 20:20,20,0,1.799820781,High
188,43,69,96,67,120,97.16666667,06-02-2024 20:25,20,0,1.604427393,High
167,39,75,147,49,153,105,06-02-2024 20:30,20,0,1.733772312,High
194,40,72,115,83,130,105.6666667,06-02-2024 20:35,20,0,1.74478039,High
206,50,77,172,82,169,126,06-02-2024 20:40,20,0,2.080526774,High
216,57,95,134,89,197,131.3333333,06-02-2024 20:45,20,0,2.1685914,High
218,61,116,171,101,169,139.3333333,06-02-2024 20:50,20,0,2.300688338,High
215,56,84,171,113,141,130,06-02-2024 20:55,20,0,2.146575243,High
234,60,88,145,103,152,130.3333333,06-02-2024 21:00,21,0,2.152079282,High
206,46,72,135,105,149,118.8333333,06-02-2024 21:05,21,0,1.962189934,High
199,49,82,177,103,192,133.6666667,06-02-2024 21:10,21,0,2.207119673,High
202,45,86,155,99,177,127.3333333,06-02-2024 21:15,21,0,2.102542931,High
194,61,63,153,85,162,119.6666667,06-02-2024 21:20,21,0,1.975950032,High
171,51,77,117,82,164,110.3333333,06-02-2024 21:25,21,0,1.821836937,High
183,46,71,142,96,158,116,06-02-2024 21:30,21,0,1.915405602,High
169,44,86,140,83,153,112.5,06-02-2024 21:35,21,0,1.857613191,High
185,49,81,130,86,147,113,06-02-2024 21:40,21,0,1.86586925,High
174,48,91,123,74,134,107.3333333,06-02-2024 21:45,21,0,1.772300585,High
142,25,58,121,66,145,92.83333333,06-02-2024 21:50,21,0,1.532874885,High
155,39,60,115,77,132,96.33333333,06-02-2024 21:55,21,0,1.590667296,High
152,37,49,128,56,132,92.33333333,06-02-2024 22:00,22,0,1.524618827,High
166,55,50,104,57,149,96.83333333,06-02-2024 22:05,22,0,1.598923354,High
131,29,63,112,65,163,93.83333333,06-02-2024 22:10,22,0,1.549387002,High
138,21,63,115,84,154,95.83333333,06-02-2024 22:15,22,0,1.582411237,High
166,43,65,126,55,151,101,06-02-2024 22:20,22,0,1.667723843,High
151,31,55,111,62,163,95.5,06-02-2024 22:25,22,0,1.576907198,High
161,43,73,127,62,133,99.83333333,06-02-2024 22:30,22,0,1.648459706,High
114,32,63,100,52,118,79.83333333,06-02-2024 22:35,22,0,1.318217361,High
153,25,44,88,61,127,83,06-02-2024 22:40,22,0,1.370505732,High
144,30,55,108,57,117,85.16666667,06-02-2024 22:45,22,0,1.406281986,High
116,32,51,102,51,123,79.16666667,06-02-2024 22:50,22,0,1.307209283,High
111,31,58,59,44,100,67.16666667,06-02-2024 22:55,22,0,1.109063876,Medium
88,30,53,91,65,112,73.16666667,06-02-2024 23:00,23,0,1.208136579,Medium
118,35,53,92,61,113,78.66666667,06-02-2024 23:05,23,0,1.298953224,Medium
128,28,54,98,57,119,80.66666667,06-02-2024 23:10,23,0,1.331977459,High
119,28,56,78,58,106,74.16666667,06-02-2024 23:15,23,0,1.224648696,Medium
121,35,60,76,47,100,73.16666667,06-02-2024 23:20,23,0,1.208136579,Medium
76,36,56,104,57,116,74.16666667,06-02-2024 23:25,23,0,1.224648696,Medium
103,27,46,62,57,99,65.66666667,06-02-2024 23:30,23,0,1.0842957,Medium
116,25,42,82,54,100,69.83333333,06-02-2024 23:35,23,0,1.153096188,Medium
79,23,36,71,45,81,55.83333333,06-02-2024 23:40,23,0,0.921926547,Low
85,19,30,72,38,77,53.5,06-02-2024 23:45,23,0,0.883398273,Low
93,16,34,57,35,84,53.16666667,06-02-2024 23:50,23,0,0.877894234,Low
70,21,34,54,34,60,45.5,06-02-2024 23:55,23,0,0.751301335,Low
79,17,24,55,38,76,48.16666667,07-02-2024 00:00,0,0,0.795333648,Low
67,16,30,52,38,67,45,07-02-2024 00:05,0,0,0.743045277,Low
63,15,35,53,40,94,50,07-02-2024 00:10,0,0,0.825605863,Low
63,12,25,41,29,83,42.16666667,07-02-2024 00:15,0,0,0.696260944,Low
61,13,28,40,38,53,38.83333333,07-02-2024 00:20,0,0,0.641220553,Low
71,13,28,37,30,74,42.16666667,07-02-2024 00:25,0,0,0.696260944,Low
58,12,22,33,27,43,32.5,07-02-2024 00:30,0,0,0.536643811,Low
55,7,25,50,30,55,37,07-02-2024 00:35,0,0,0.610948338,Low
35,3,21,29,25,69,30.33333333,07-02-2024 00:40,0,0,0.500867557,Low
56,8,19,28,26,63,33.33333333,07-02-2024 00:45,0,0,0.550403909,Low
54,9,25,30,32,56,34.33333333,07-02-2024 00:50,0,0,0.566916026,Low
42,11,19,34,18,60,30.66666667,07-02-2024 00:55,0,0,0.506371596,Low
35,8,17,22,26,52,26.66666667,07-02-2024 01:00,1,0,0.440323127,Low
42,7,21,37,19,44,28.33333333,07-02-2024 01:05,1,0,0.467843322,Low
28,5,13,25,27,39,22.83333333,07-02-2024 01:10,1,0,0.377026677,Low
28,5,15,17,19,41,20.83333333,07-02-2024 01:15,1,0,0.344002443,Low
39,9,20,17,14,36,22.5,07-02-2024 01:20,1,0,0.371522638,Low
43,5,14,23,31,37,25.5,07-02-2024 01:25,1,0,0.42105899,Low
41,7,11,23,14,42,23,07-02-2024 01:30,1,0,0.379778697,Low
16,4,9,21,15,38,17.16666667,07-02-2024 01:35,1,0,0.283458013,Low
17,9,14,19,8,39,17.66666667,07-02-2024 01:40,1,0,0.291714072,Low
22,7,10,27,17,40,20.5,07-02-2024 01:45,1,0,0.338498404,Low
47,3,16,10,18,31,20.83333333,07-02-2024 01:50,1,0,0.344002443,Low
28,6,7,15,18,33,17.83333333,07-02-2024 01:55,1,0,0.294466091,Low
7,0,6,6,6,10,5.833333333,07-02-2024 02:00,2,0,0.096320684,Low
25,4,8,15,14,32,16.33333333,07-02-2024 02:05,2,0,0.269697915,Low
24,5,7,15,17,28,16,07-02-2024 02:10,2,0,0.264193876,Low
35,5,4,16,11,30,16.83333333,07-02-2024 02:15,2,0,0.277953974,Low
17,0,7,14,7,31,12.66666667,07-02-2024 02:20,2,0,0.209153485,Low
16,1,12,13,26,34,17,07-02-2024 02:25,2,0,0.280705993,Low
18,6,9,23,14,31,16.83333333,07-02-2024 02:30,2,0,0.277953974,Low
16,0,9,7,17,24,12.16666667,07-02-2024 02:35,2,0,0.200897427,Low
18,2,8,14,18,24,14,07-02-2024 02:40,2,0,0.231169642,Low
18,3,12,19,21,29,17,07-02-2024 02:45,2,0,0.280705993,Low
27,3,10,11,23,30,17.33333333,07-02-2024 02:50,2,0,0.286210032,Low
13,1,7,3,8,18,8.333333333,07-02-2024 02:55,2,0,0.137600977,Low
15,2,12,12,20,26,14.5,07-02-2024 03:00,3,0,0.2394257,Low
8,0,9,6,19,25,11.16666667,07-02-2024 03:05,3,0,0.184385309,Low
15,4,7,12,18,21,12.83333333,07-02-2024 03:10,3,0,0.211905505,Low
18,4,9,12,15,21,13.16666667,07-02-2024 03:15,3,0,0.217409544,Low
10,3,13,9,16,13,10.66666667,07-02-2024 03:20,3,0,0.176129251,Low
20,4,7,13,6,29,13.16666667,07-02-2024 03:25,3,0,0.217409544,Low
16,3,8,11,12,15,10.83333333,07-02-2024 03:30,3,0,0.17888127,Low
10,0,8,10,15,20,10.5,07-02-2024 03:35,3,0,0.173377231,Low
8,1,7,7,11,14,8,07-02-2024 03:40,3,0,0.132096938,Low
13,1,8,10,16,20,11.33333333,07-02-2024 03:45,3,0,0.187137329,Low
9,1,11,10,14,25,11.66666667,07-02-2024 03:50,3,0,0.192641368,Low
11,0,7,11,14,23,11,07-02-2024 03:55,3,0,0.18163329,Low
15,1,6,11,10,17,10,07-02-2024 04:00,4,0,0.165121173,Low
23,2,7,10,16,18,12.66666667,07-02-2024 04:05,4,0,0.209153485,Low
11,2,5,12,14,14,9.666666667,07-02-2024 04:10,4,0,0.159617133,Low
11,1,4,9,17,21,10.5,07-02-2024 04:15,4,0,0.173377231,Low
14,0,8,8,12,26,11.33333333,07-02-2024 04:20,4,0,0.187137329,Low
13,1,8,6,13,18,9.833333333,07-02-2024 04:25,4,0,0.162369153,Low
12,2,18,7,18,22,13.16666667,07-02-2024 04:30,4,0,0.217409544,Low
12,1,9,8,20,16,11,07-02-2024 04:35,4,0,0.18163329,Low
13,1,12,8,14,17,10.83333333,07-02-2024 04:40,4,0,0.17888127,Low
7,1,4,5,11,14,7,07-02-2024 04:45,4,0,0.115584821,Low
14,0,3,8,6,12,7.166666667,07-02-2024 04:50,4,0,0.11833684,Low
17,1,3,4,14,11,8.333333333,07-02-2024 04:55,4,0,0.137600977,Low
8,1,8,3,8,11,6.5,07-02-2024 05:00,5,0,0.107328762,Low
14,2,7,7,7,23,10,07-02-2024 05:05,5,0,0.165121173,Low
20,4,6,10,7,19,11,07-02-2024 05:10,5,0,0.18163329,Low
14,2,6,12,5,17,9.333333333,07-02-2024 05:15,5,0,0.154113094,Low
15,1,4,7,5,17,8.166666667,07-02-2024 05:20,5,0,0.134848958,Low
9,1,6,8,4,18,7.666666667,07-02-2024 05:25,5,0,0.126592899,Low
11,1,7,7,10,28,10.66666667,07-02-2024 05:30,5,0,0.176129251,Low
12,4,12,9,3,23,10.5,07-02-2024 05:35,5,0,0.173377231,Low
27,4,10,18,10,20,14.83333333,07-02-2024 05:40,5,0,0.244929739,Low
32,8,10,16,6,12,14,07-02-2024 05:45,5,0,0.231169642,Low
30,8,8,15,8,21,15,07-02-2024 05:50,5,0,0.247681759,Low
34,2,13,18,6,19,15.33333333,07-02-2024 05:55,5,0,0.253185798,Low
38,10,19,15,8,24,19,07-02-2024 06:00,6,0,0.313730228,Low
34,6,14,17,14,30,19.16666667,07-02-2024 06:05,6,0,0.316482247,Low
38,11,19,25,4,31,21.33333333,07-02-2024 06:10,6,0,0.352258501,Low
55,17,27,22,13,29,27.16666667,07-02-2024 06:15,6,0,0.448579185,Low
42,14,19,23,11,36,24.16666667,07-02-2024 06:20,6,0,0.399042834,Low
61,13,24,31,13,67,34.83333333,07-02-2024 06:25,6,0,0.575172084,Low
67,18,21,39,14,39,33,07-02-2024 06:30,6,0,0.544899869,Low
66,21,30,41,13,39,35,07-02-2024 06:35,6,0,0.577924104,Low
88,20,35,45,15,63,44.33333333,07-02-2024 06:40,6,0,0.732037198,Low
81,32,36,50,20,66,47.5,07-02-2024 06:45,6,0,0.78432557,Low
96,27,42,62,24,66,52.83333333,07-02-2024 06:50,6,0,0.872390195,Low
101,34,38,58,18,60,51.5,07-02-2024 06:55,6,0,0.850374039,Low
79,20,46,56,25,57,47.16666667,07-02-2024 07:00,7,0,0.778821531,Low
115,26,37,66,15,69,54.66666667,07-02-2024 07:05,7,0,0.90266241,Low
135,40,51,67,31,44,61.33333333,07-02-2024 07:10,7,0,1.012743192,Medium
123,49,48,89,39,94,73.66666667,07-02-2024 07:15,7,0,1.216392638,Medium
142,37,44,57,32,97,68.16666667,07-02-2024 07:20,7,0,1.125575993,Medium
199,50,57,109,38,89,90.33333333,07-02-2024 07:25,7,0,1.491594592,High
176,47,61,106,44,87,86.83333333,07-02-2024 07:30,7,0,1.433802182,High
203,54,68,110,41,72,91.33333333,07-02-2024 07:35,7,0,1.508106709,High
202,79,90,133,81,127,118.6666667,07-02-2024 07:40,7,0,1.959437914,High
254,71,86,151,85,115,127,07-02-2024 07:45,7,0,2.097038891,High
284,84,122,189,118,155,158.6666667,07-02-2024 07:50,7,0,2.619922605,High
272,96,135,199,107,186,165.8333333,07-02-2024 07:55,7,0,2.738259445,High
283,105,158,197,145,193,180.1666667,07-02-2024 08:00,8,1,2.974933126,High
288,128,166,194,159,183,186.3333333,07-02-2024 08:05,8,1,3.076757849,High
297,141,169,267,147,190,201.8333333,07-02-2024 08:10,8,1,3.332695666,High
286,135,158,252,138,232,200.1666667,07-02-2024 08:15,8,1,3.305175471,High
308,162,170,205,145,207,199.5,07-02-2024 08:20,8,1,3.294167393,High
308,144,174,229,158,196,201.5,07-02-2024 08:25,8,1,3.327191627,High
271,152,165,226,141,194,191.5,07-02-2024 08:30,8,1,3.162070454,High
335,150,174,204,128,209,200,07-02-2024 08:35,8,1,3.302423451,High
296,110,151,245,136,201,189.8333333,07-02-2024 08:40,8,1,3.134550259,High
270,118,150,196,128,197,176.5,07-02-2024 08:45,8,1,2.914388696,High
233,86,136,199,130,187,161.8333333,07-02-2024 08:50,8,1,2.672210976,High
214,82,112,151,91,188,139.6666667,07-02-2024 08:55,8,1,2.306192377,High
154,79,113,169,95,178,131.3333333,07-02-2024 09:00,9,1,2.1685914,High
222,80,92,153,63,141,125.1666667,07-02-2024 09:05,9,1,2.066766677,High
203,95,108,168,62,150,131,07-02-2024 09:10,9,1,2.16308736,High
226,96,84,155,66,182,134.8333333,07-02-2024 09:15,9,1,2.22638381,High
220,71,102,161,72,176,133.6666667,07-02-2024 09:20,9,1,2.207119673,High
231,89,75,169,76,182,137,07-02-2024 09:25,9,1,2.262160064,High
196,72,101,139,68,158,122.3333333,07-02-2024 09:30,9,1,2.019982344,High
187,75,74,181,66,168,125.1666667,07-02-2024 09:35,9,1,2.066766677,High
260,87,86,134,69,154,131.6666667,07-02-2024 09:40,9,1,2.174095439,High
216,80,85,150,75,147,125.5,07-02-2024 09:45,9,1,2.072270716,High
213,88,75,162,66,154,126.3333333,07-02-2024 09:50,9,1,2.086030813,High
210,63,86,156,70,191,129.3333333,07-02-2024 09:55,9,1,2.135567165,High
203,60,90,145,65,168,121.8333333,07-02-2024 10:00,10,1,2.011726286,High
201,88,76,138,58,196,126.1666667,07-02-2024 10:05,10,1,2.083278794,High
192,63,72,122,68,148,110.8333333,07-02-2024 10:10,10,1,1.830092996,High
93,55,80,123,60,152,93.83333333,07-02-2024 10:15,10,1,1.549387002,High
246,81,80,159,66,171,133.8333333,07-02-2024 10:20,10,1,2.209871693,High
170,66,88,132,55,163,112.3333333,07-02-2024 10:25,10,1,1.854861172,High
190,76,76,111,56,163,112,07-02-2024 10:30,10,1,1.849357133,High
149,68,78,117,56,130,99.66666667,07-02-2024 10:35,10,1,1.645707686,High
180,68,81,145,50,153,112.8333333,07-02-2024 10:40,10,1,1.86311723,High
172,58,66,128,51,162,106.1666667,07-02-2024 10:45,10,1,1.753036449,High
146,72,75,150,59,135,106.1666667,07-02-2024 10:50,10,1,1.753036449,High
169,61,78,102,57,155,103.6666667,07-02-2024 10:55,10,1,1.711756156,High
153,63,72,114,65,149,102.6666667,07-02-2024 11:00,11,0,1.695244038,High
179,80,78,144,58,162,116.8333333,07-02-2024 11:05,11,0,1.929165699,High
207,97,64,149,62,140,119.8333333,07-02-2024 11:10,11,0,1.978702051,High
148,72,65,129,50,157,103.5,07-02-2024 11:15,11,0,1.709004136,High
160,69,73,131,62,155,108.3333333,07-02-2024 11:20,11,0,1.788812703,High
171,67,71,117,56,159,106.8333333,07-02-2024 11:25,11,0,1.764044527,High
175,80,78,145,58,148,114,07-02-2024 11:30,11,0,1.882381367,High
151,58,80,150,57,184,113.3333333,07-02-2024 11:35,11,0,1.871373289,High
172,70,81,124,71,147,110.8333333,07-02-2024 11:40,11,0,1.830092996,High
179,78,79,149,68,161,119,07-02-2024 11:45,11,0,1.964941953,High
191,65,87,122,76,142,113.8333333,07-02-2024 11:50,11,0,1.879629348,High
154,75,82,142,79,136,111.3333333,07-02-2024 11:55,11,0,1.838349054,High
186,76,88,140,84,175,124.8333333,07-02-2024 12:00,12,0,2.061262637,High
142,87,85,182,82,127,117.5,07-02-2024 12:05,12,0,1.940173778,High
146,65,65,127,59,177,106.5,07-02-2024 12:10,12,0,1.758540488,High
164,65,78,98,77,150,105.3333333,07-02-2024 12:15,12,0,1.739276351,High
155,57,67,109,63,146,99.5,07-02-2024 12:20,12,0,1.642955667,High
128,50,56,127,47,150,93,07-02-2024 12:25,12,0,1.535626905,High
145,62,62,105,50,119,90.5,07-02-2024 12:30,12,0,1.494346612,High
123,47,60,96,41,124,81.83333333,07-02-2024 12:35,12,0,1.351241595,High
119,51,55,76,37,131,78.16666667,07-02-2024 12:40,12,0,1.290697165,Medium
149,72,71,97,36,92,86.16666667,07-02-2024 12:45,12,0,1.422794104,High
142,37,61,113,44,130,87.83333333,07-02-2024 12:50,12,0,1.450314299,High
127,47,53,96,47,141,85.16666667,07-02-2024 12:55,12,0,1.406281986,High
119,52,57,101,34,117,80,07-02-2024 13:00,13,0,1.32096938,High
173,45,61,68,49,114,85,07-02-2024 13:05,13,0,1.403529967,High
167,64,67,125,51,131,100.8333333,07-02-2024 13:10,13,0,1.664971823,High
121,70,62,111,45,121,88.33333333,07-02-2024 13:15,13,0,1.458570358,High
138,59,63,121,48,113,90.33333333,07-02-2024 13:20,13,0,1.491594592,High
147,61,62,110,50,129,93.16666667,07-02-2024 13:25,13,0,1.538378924,High
163,75,87,98,62,157,107,07-02-2024 13:30,13,0,1.766796546,High
154,48,80,106,76,149,102.1666667,07-02-2024 13:35,13,0,1.68698798,High
161,52,81,122,58,152,104.3333333,07-02-2024 13:40,13,0,1.722764234,High
147,65,92,141,65,155,110.8333333,07-02-2024 13:45,13,0,1.830092996,High
144,80,72,148,54,164,110.3333333,07-02-2024 13:50,13,0,1.821836937,High
187,85,86,125,77,157,119.5,07-02-2024 13:55,13,0,1.973198012,High
169,72,83,156,75,192,124.5,07-02-2024 14:00,14,0,2.055758598,High
183,66,80,138,76,183,121,07-02-2024 14:05,14,0,1.997966188,High
178,69,96,145,65,161,119,07-02-2024 14:10,14,0,1.964941953,High
182,57,88,119,65,139,108.3333333,07-02-2024 14:15,14,0,1.788812703,High
168,64,90,130,69,144,110.8333333,07-02-2024 14:20,14,0,1.830092996,High
182,76,85,169,68,155,122.5,07-02-2024 14:25,14,0,2.022734364,High
179,95,85,153,77,151,123.3333333,07-02-2024 14:30,14,0,2.036494462,High
201,82,87,161,65,149,124.1666667,07-02-2024 14:35,14,0,2.050254559,High
174,68,102,124,62,116,107.6666667,07-02-2024 14:40,14,0,1.777804625,High
150,68,62,150,52,163,107.5,07-02-2024 14:45,14,0,1.775052605,High
153,71,76,121,50,174,107.5,07-02-2024 14:50,14,0,1.775052605,High
180,73,85,132,50,171,115.1666667,07-02-2024 14:55,14,0,1.901645504,High
163,84,76,110,55,167,109.1666667,07-02-2024 15:00,15,0,1.8025728,High
165,76,78,132,66,152,111.5,07-02-2024 15:05,15,0,1.841101074,High
176,63,73,150,51,141,109,07-02-2024 15:10,15,0,1.799820781,High
192,86,76,137,51,171,118.8333333,07-02-2024 15:15,15,0,1.962189934,High
151,66,68,124,47,171,104.5,07-02-2024 15:20,15,0,1.725516253,High
158,78,70,133,51,147,106.1666667,07-02-2024 15:25,15,0,1.753036449,High
180,80,78,157,47,141,113.8333333,07-02-2024 15:30,15,0,1.879629348,High
166,84,75,155,73,156,118.1666667,07-02-2024 15:35,15,0,1.951181856,High
180,94,77,114,54,157,112.6666667,07-02-2024 15:40,15,0,1.860365211,High
170,69,74,144,56,155,111.3333333,07-02-2024 15:45,15,0,1.838349054,High
173,16,72,158,49,144,102,07-02-2024 15:50,15,0,1.68423596,High
179,75,79,134,63,165,115.8333333,07-02-2024 15:55,15,0,1.912653582,High
170,60,83,109,61,211,115.6666667,07-02-2024 16:00,16,0,1.909901563,High
176,87,66,139,54,186,118,07-02-2024 16:05,16,0,1.948429836,High
169,63,78,136,70,181,116.1666667,07-02-2024 16:10,16,0,1.918157621,High
187,106,84,59,52,178,111,07-02-2024 16:15,16,0,1.832845015,High
153,88,74,130,48,177,111.6666667,07-02-2024 16:20,16,0,1.843853094,High
184,90,82,147,48,146,116.1666667,07-02-2024 16:25,16,0,1.918157621,High
196,91,84,117,49,170,117.8333333,07-02-2024 16:30,16,0,1.945677817,High
200,93,85,159,55,149,123.5,07-02-2024 16:35,16,0,2.039246481,High
165,70,71,124,64,192,114.3333333,07-02-2024 16:40,16,0,1.887885406,High
156,81,85,146,73,179,120,07-02-2024 16:45,16,0,1.981454071,High
183,82,59,153,55,179,118.5,07-02-2024 16:50,16,0,1.956685895,High
187,88,89,156,52,160,122,07-02-2024 16:55,16,0,2.014478305,High
164,61,53,147,49,154,104.6666667,07-02-2024 17:00,17,1,1.728268273,High
223,65,58,125,61,149,113.5,07-02-2024 17:05,17,1,1.874125309,High
199,90,82,134,65,193,127.1666667,07-02-2024 17:10,17,1,2.099790911,High
194,97,93,153,70,184,131.8333333,07-02-2024 17:15,17,1,2.176847458,High
204,83,84,173,50,158,125.3333333,07-02-2024 17:20,17,1,2.069518696,High
170,95,66,149,47,135,110.3333333,07-02-2024 17:25,17,1,1.821836937,High
191,102,82,146,69,142,122,07-02-2024 17:30,17,1,2.014478305,High
192,111,76,172,64,177,132,07-02-2024 17:35,17,1,2.179599478,High
236,120,91,197,71,154,144.8333333,07-02-2024 17:40,17,1,2.391504983,High
256,132,87,205,102,160,157,07-02-2024 17:45,17,1,2.592402409,High
221,120,122,190,92,180,154.1666667,07-02-2024 17:50,17,1,2.545618077,High
222,128,111,146,104,185,149.3333333,07-02-2024 17:55,17,1,2.46580951,High
247,135,96,222,90,147,156.1666667,07-02-2024 18:00,18,1,2.578642311,High
239,153,114,287,100,149,173.6666667,07-02-2024 18:05,18,1,2.867604363,High
273,142,121,176,138,221,178.5,07-02-2024 18:10,18,1,2.94741293,High
217,108,148,290,136,218,186.1666667,07-02-2024 18:15,18,1,3.074005829,High
308,139,138,211,162,168,187.6666667,07-02-2024 18:20,18,1,3.098774005,High
254,138,132,249,143,214,188.3333333,07-02-2024 18:25,18,1,3.109782083,High
234,144,126,261,139,200,184,07-02-2024 18:30,18,1,3.038229575,High
266,125,117,236,124,208,179.3333333,07-02-2024 18:35,18,1,2.961173028,High
279,129,101,230,121,174,172.3333333,07-02-2024 18:40,18,1,2.845588207,High
250,144,130,215,134,207,180,07-02-2024 18:45,18,1,2.972181106,High
237,159,94,223,119,189,170.1666667,07-02-2024 18:50,18,1,2.809811953,High
235,96,105,210,105,148,149.8333333,07-02-2024 18:55,18,1,2.474065569,High
230,53,91,182,100,141,132.8333333,07-02-2024 19:00,19,1,2.193359575,High
212,67,96,190,102,209,146,07-02-2024 19:05,19,1,2.410769119,High
201,54,79,164,75,174,124.5,07-02-2024 19:10,19,1,2.055758598,High
171,58,83,157,81,137,114.5,07-02-2024 19:15,19,1,1.890637426,High
173,46,71,132,71,146,106.5,07-02-2024 19:20,19,1,1.758540488,High
179,54,75,152,80,162,117,07-02-2024 19:25,19,1,1.931917719,High
228,62,86,133,72,166,124.5,07-02-2024 19:30,19,1,2.055758598,High
213,65,78,137,80,137,118.3333333,07-02-2024 19:35,19,1,1.953933875,High
195,44,84,159,91,186,126.5,07-02-2024 19:40,19,1,2.088782833,High
189,71,76,182,86,182,131,07-02-2024 19:45,19,1,2.16308736,High
188,45,73,146,72,155,113.1666667,07-02-2024 19:50,19,1,1.868621269,High
203,41,81,124,66,143,109.6666667,07-02-2024 19:55,19,1,1.810828859,High
160,44,70,126,71,158,104.8333333,07-02-2024 20:00,20,0,1.731020292,High
207,47,62,130,60,136,107,07-02-2024 20:05,20,0,1.766796546,High
175,43,70,153,82,156,113.1666667,07-02-2024 20:10,20,0,1.868621269,High
202,41,69,117,66,145,106.6666667,07-02-2024 20:15,20,0,1.761292507,High
200,55,72,130,60,144,110.1666667,07-02-2024 20:20,20,0,1.819084918,High
185,45,68,142,69,159,111.3333333,07-02-2024 20:25,20,0,1.838349054,High
202,40,68,108,49,146,102.1666667,07-02-2024 20:30,20,0,1.68698798,High
204,56,53,125,57,135,105,07-02-2024 20:35,20,0,1.733772312,High
191,50,73,132,89,170,117.5,07-02-2024 20:40,20,0,1.940173778,High
221,61,102,182,107,179,142,07-02-2024 20:45,20,0,2.34472065,High
220,71,94,178,105,205,145.5,07-02-2024 20:50,20,0,2.402513061,High
192,46,84,173,114,213,137,07-02-2024 20:55,20,0,2.262160064,High
224,67,89,159,96,183,136.3333333,07-02-2024 21:00,21,0,2.251151986,High
201,43,86,194,84,168,129.3333333,07-02-2024 21:05,21,0,2.135567165,High
196,55,91,156,88,183,128.1666667,07-02-2024 21:10,21,0,2.116303028,High
203,52,76,112,78,170,115.1666667,07-02-2024 21:15,21,0,1.901645504,High
171,40,80,142,69,194,116,07-02-2024 21:20,21,0,1.915405602,High
176,67,75,150,97,167,122,07-02-2024 21:25,21,0,2.014478305,High
199,37,69,147,81,145,113,07-02-2024 21:30,21,0,1.86586925,High
184,52,74,135,67,136,108,07-02-2024 21:35,21,0,1.783308664,High
